Timestamp (ms),F_IMU_GRAVITY_X
14516,-0.3499999940395355
14523,-0.3499999940395355
14523,-0.3499999940395355
14536,-0.3499999940395355
14546,-0.3499999940395355
14556,-0.3499999940395355
14566,-0.3499999940395355
14573,-0.3499999940395355
14573,-0.3499999940395355
14588,-0.3499999940395355
14596,-0.3499999940395355
14606,-0.3499999940395355
14616,-0.3499999940395355
14623,-0.3499999940395355
14623,-0.3499999940395355
14636,-0.3499999940395355
14646,-0.3499999940395355
14656,-0.3499999940395355
14666,-0.3499999940395355
14673,-0.3499999940395355
14686,-0.3499999940395355
14696,-0.3400000035762787
14706,-0.3100000023841858
14716,-0.28999999165534973
14723,-0.28999999165534973
14723,-0.28999999165534973
14733,-0.28999999165534973
14746,-0.28999999165534973
14756,-0.30000001192092896
14766,-0.3100000023841858
14773,-0.33000001311302185
14783,-0.3499999940395355
14792,0.0
14800,0.0
14810,0.0
14820,0.0
14830,0.0
14840,0.0
14850,0.0
14860,0.0
14870,0.0
14870,0.0
14880,0.0
14890,0.0
14900,0.0
14910,0.0
14920,0.0
14930,0.0
14946,-0.28999999165534973
14956,-0.28999999165534973
14966,-0.30000001192092896
14973,-0.30000001192092896
14973,-0.30000001192092896
14986,-0.28999999165534973
14996,-0.28999999165534973
15005,-0.28999999165534973
15015,-0.2800000011920929
15023,-0.2800000011920929
15035,-0.2800000011920929
15045,-0.2800000011920929
15055,-0.2800000011920929
15065,-0.2800000011920929
15073,-0.2800000011920929
15073,-0.2800000011920929
15085,-0.2800000011920929
15095,-0.2800000011920929
15105,-0.2800000011920929
15114,-0.2800000011920929
15123,-0.2800000011920929
15123,-0.2800000011920929
15136,-0.2800000011920929
15144,-0.2800000011920929
15152,0.0
15163,-0.2800000011920929
15170,0.0
15170,0.0
